TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0050790," ""regulation of catalytic activity""",1.909,4.281,5.675,5.64,-1.781,0.805,0.299,-1, False
GO:0048522," ""positive regulation of cellular process""",1.99,5.284,3.37,5.658,-2.45,0.785,0.323,-1, False
GO:0048518," ""positive regulation of biological process""",2.158,5.038,5.102,5.693,-1.991,0.789,0.326,-1, False
GO:0034641," ""cellular nitrogen compound metabolic process""",26.444,-5.622,3.482,6.781,-3.331,0.841,0.348,-1, False
GO:0010467," ""gene expression""",11.566,-1.549,7.461,6.422,-1.416,0.876,0.396,-1, False
GO:0044267," ""cellular protein metabolic process""",15.14,-3.27,5.32,6.539,-1.677,0.825,0.428,-1, False
GO:0019222," ""regulation of metabolic process""",13.185,4.922,3.758,6.479,-2.149,0.732,0.43,-1, False
GO:0051172," ""negative regulation of nitrogen compound metabolic process""",1.309,4.393,4.892,5.476,-1.604,0.75,0.457,-1, False
GO:0019538," ""protein metabolic process""",19.817,-2.848,5.589,6.656,-2.39,0.829,0.467,-1, False
GO:0032268," ""regulation of cellular protein metabolic process""",2.498,5.223,4.322,5.757,-2.67,0.742,0.497,-1, False
GO:0070887," ""cellular response to chemical stimulus""",1.821,3.995,-3.768,5.619,-3.327,0.847,0.502,-1, False
GO:0071310," ""cellular response to organic substance""",0.683, null, null,5.193,-2.803,0.852,0.731,70887, True
GO:0010033," ""response to organic substance""",0.993, null, null,5.356,-2.057,0.865,0.763,70887, True
GO:0030968," ""endoplasmic reticulum unfolded protein response""",0.025,4.807,-0.16,3.759,-1.315,0.75,0.534,-1, False
GO:0033554," ""cellular response to stress""",3.091,3.673,-3.817,5.849,-2.908,0.867,0.542,-1, False
GO:0080090," ""regulation of primary metabolic process""",12.507,4.893,4.138,6.456,-3.233,0.689,0.613,-1, False
GO:0051171," ""regulation of nitrogen compound metabolic process""",12.433, null, null,6.454,-2.377,0.689,0.845,80090, True
GO:0031323," ""regulation of cellular metabolic process""",12.635, null, null,6.461,-1.985,0.683,0.848,80090, True
GO:0060255," ""regulation of macromolecule metabolic process""",12.939, null, null,6.471,-1.833,0.687,0.855,80090, True
GO:0044271," ""cellular nitrogen compound biosynthetic process""",14.482,-5.06,5.621,6.52,-2.011,0.819,0.623,-1, False
GO:1901566," ""organonitrogen compound biosynthetic process""",15.347,-3.662,6.187,6.545,-2.8,0.809,0.634,-1, False
