TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0010631," ""epithelial cell migration""",0.021, null, null,3.685,-3.641,0.855,0.701,16477, True
GO:0006935," ""chemotaxis""",0.544, null, null,5.094,-5.223,0.82,0.807,16477, True
GO:0060326," ""cell chemotaxis""",0.058, null, null,4.126,-5.446,0.822,0.818,16477, True
GO:0001667," ""ameboidal-type cell migration""",0.048, null, null,4.04,-5.085,0.949,0.818,16477, True
GO:0042330," ""taxis""",0.548, null, null,5.098,-5.071,0.851,0.883,16477, True
GO:0048870," ""cell motility""",0.572, null, null,5.117,-10.842,0.943,0.905,16477, True
GO:0043542," ""endothelial cell migration""",0.012, null, null,3.449,-3.714,0.859,0.965,16477, True
GO:0090132," ""epithelium migration""",0.022, null, null,3.698,-3.522,0.898,0.989,16477, True
GO:0006915," ""apoptotic process""",0.218,-2.21,4.137,4.699,-8.69,0.979,0.01,-1, False
GO:0070997," ""neuron death""",0.01, null, null,3.372,-3.259,0.983,0.778,6915, True
GO:0097191," ""extrinsic apoptotic signaling pathway""",0.015, null, null,3.537,-3.214,0.755,0.802,6915, True
GO:0097190," ""apoptotic signaling pathway""",0.053, null, null,4.086,-5.12,0.738,0.876,6915, True
GO:0012501," ""programmed cell death""",0.248, null, null,4.753,-8.991,0.979,0.982,6915, True
GO:0008219," ""cell death""",0.256,0.585,-7.576,4.767,-11.821,0.995,0.01,-1, False
GO:0030029," ""actin filament-based process""",0.368,-1.947,7.532,4.924,-3.548,0.995,0.01,-1, False
GO:0007155," ""cell adhesion""",0.54,-1.199,6.82,5.091,-6.67,0.986,0.011,-1, False
GO:0006928," ""movement of cell or subcellular component""",0.961,-1.572,5.843,5.342,-8.442,0.995,0.011,-1, False
GO:0006351," ""transcription  DNA-templated""",2.005,-3.7,-4.084,5.661,-9.159,0.935,0.012,-1, False
GO:0006366," ""transcription by RNA polymerase II""",0.219, null, null,4.7,-7.072,0.95,0.761,6351, True
GO:0097659," ""nucleic acid-templated transcription""",2.031, null, null,5.667,-9.128,0.941,0.952,6351, True
GO:0006996," ""organelle organization""",4.279,-3.691,5.797,5.99,-5.353,0.974,0.014,-1, False
GO:0016043," ""cellular component organization""",7.49, null, null,6.234,-13.231,0.974,0.756,6996, True
GO:0071840," ""cellular component organization or biogenesis""",9.154,-0.484,-7.213,6.321,-12.355,0.993,0.018,-1, False
GO:0007154," ""cell communication""",7.739,-0.094,8.215,6.248,-5.385,0.993,0.02,-1, False
GO:0044237," ""cellular metabolic process""",51.477,-2.616,-0.358,7.071,-16.614,0.968,0.076,-1, False
GO:0044248," ""cellular catabolic process""",4.061,-1.482,-6.374,5.968,-6.883,0.949,0.091,-1, False
GO:0009057," ""macromolecule catabolic process""",2.208, null, null,5.703,-3.464,0.946,0.759,44248, True
GO:1901565," ""organonitrogen compound catabolic process""",2.485, null, null,5.754,-3.819,0.948,0.772,44248, True
GO:0009056," ""catabolic process""",5.897,-2.576,7.211,6.13,-5.703,0.985,0.1,-1, False
GO:0006793," ""phosphorus metabolic process""",14.335,-5.353,-0.749,6.515,-6.061,0.969,0.134,-1, False
GO:0009058," ""biosynthetic process""",24.708,-2.282,0.935,6.752,-7.609,0.979,0.17,-1, False
GO:0006725," ""cellular aromatic compound metabolic process""",21.889,-4.788,-1.02,6.699,-5.216,0.966,0.186,-1, False
GO:0043170," ""macromolecule metabolic process""",34.507,-2.181,-1.464,6.897,-15.996,0.97,0.202,-1, False
GO:0050792," ""regulation of viral process""",0.027,5.774,-3.109,3.798,-4.701,0.839,0.203,-1, False
GO:1901360," ""organic cyclic compound metabolic process""",22.607,-1.46,-1.519,6.713,-4.47,0.973,0.209,-1, False
GO:0046483," ""heterocycle metabolic process""",21.847,-4.511,-0.918,6.698,-4.703,0.966,0.212,-1, False
GO:0043412," ""macromolecule modification""",11.107,-1.992,-4.404,6.405,-17.593,0.959,0.228,-1, False
GO:0051674," ""localization of cell""",0.572,-6.09,1.627,5.117,-10.842,0.973,0.229,-1, False
GO:0001817," ""regulation of cytokine production""",0.125,5.251,-2.12,4.456,-10.788,0.762,0.232,-1, False
GO:0045765," ""regulation of angiogenesis""",0.057, null, null,4.117,-3.973,0.79,0.73,1817, True
GO:0001819," ""positive regulation of cytokine production""",0.079, null, null,4.254,-5.836,0.703,0.747,1817, True
GO:1901342," ""regulation of vasculature development""",0.058, null, null,4.126,-3.771,0.791,0.789,1817, True
GO:0051241," ""negative regulation of multicellular organismal process""",0.181, null, null,4.617,-7.757,0.721,0.795,1817, True
GO:0051240," ""positive regulation of multicellular organismal process""",0.254, null, null,4.764,-6.921,0.705,0.841,1817, True
GO:2000026," ""regulation of multicellular organismal development""",0.275, null, null,4.799,-6.614,0.767,0.871,1817, True
GO:0001818," ""negative regulation of cytokine production""",0.042, null, null,3.987,-3.668,0.724,0.895,1817, True
GO:0006807," ""nitrogen compound metabolic process""",45.593,-3.341,0.141,7.018,-15.218,0.975,0.241,-1, False
GO:0040012," ""regulation of locomotion""",0.199,6.776,-2.223,4.658,-12.479,0.813,0.243,-1, False
GO:1901564," ""organonitrogen compound metabolic process""",32.36,-2.521,-2.487,6.869,-13.419,0.962,0.243,-1, False
GO:0030155," ""regulation of cell adhesion""",0.129,4.613,-0.716,4.468,-8.818,0.814,0.248,-1, False
GO:0002682," ""regulation of immune system process""",0.288,7.789,-0.269,4.818,-8.038,0.808,0.252,-1, False
GO:0030334," ""regulation of cell migration""",0.166,7.202,-1.902,4.578,-14.313,0.769,0.254,-1, False
GO:0051270," ""regulation of cellular component movement""",0.194, null, null,4.647,-12.812,0.782,0.776,30334, True
GO:0010634," ""positive regulation of epithelial cell migration""",0.027, null, null,3.79,-3.16,0.717,0.864,30334, True
GO:0010632," ""regulation of epithelial cell migration""",0.041, null, null,3.968,-3.555,0.768,0.889,30334, True
GO:0040017," ""positive regulation of locomotion""",0.098, null, null,4.348,-9.876,0.723,0.931,30334, True
GO:0051272," ""positive regulation of cellular component movement""",0.096, null, null,4.341,-9.876,0.718,0.934,30334, True
GO:0030335," ""positive regulation of cell migration""",0.089, null, null,4.311,-11.134,0.713,0.941,30334, True
GO:0010594," ""regulation of endothelial cell migration""",0.029, null, null,3.817,-2.896,0.772,0.953,30334, True
GO:2000145," ""regulation of cell motility""",0.179, null, null,4.612,-12.893,0.768,0.979,30334, True
GO:2000147," ""positive regulation of cell motility""",0.093, null, null,4.329,-10.575,0.712,0.992,30334, True
GO:0044238," ""primary metabolic process""",49.956,-2.89,-0.155,7.058,-13.48,0.974,0.257,-1, False
GO:0045595," ""regulation of cell differentiation""",0.295,7.359,0.545,4.829,-6.46,0.784,0.269,-1, False
GO:0022603," ""regulation of anatomical structure morphogenesis""",0.882, null, null,5.304,-4.553,0.77,0.814,45595, True
GO:0042127," ""regulation of cell population proliferation""",0.296,7.533,0.352,4.831,-10.119,0.801,0.269,-1, False
GO:0051239," ""regulation of multicellular organismal process""",0.553,6.701,-1.7,5.102,-20.411,0.797,0.271,-1, False
GO:0042592," ""homeostatic process""",1.029,6.841,-1.48,5.372,-8.631,0.782,0.271,-1, False
GO:0048878," ""chemical homeostasis""",0.617, null, null,5.149,-3.632,0.786,0.706,42592, True
GO:0048872," ""homeostasis of number of cells""",0.054, null, null,4.091,-3.27,0.823,0.718,42592, True
GO:0042981," ""regulation of apoptotic process""",0.32,7.518,0.091,4.864,-8.195,0.763,0.271,-1, False
GO:1901214," ""regulation of neuron death""",0.043, null, null,3.989,-3.062,0.796,0.832,42981, True
GO:2001233," ""regulation of apoptotic signaling pathway""",0.063, null, null,4.156,-3.293,0.731,0.867,42981, True
GO:0010942," ""positive regulation of cell death""",0.101, null, null,4.362,-4.481,0.712,0.888,42981, True
GO:0043065," ""positive regulation of apoptotic process""",0.088, null, null,4.305,-4.745,0.714,0.891,42981, True
GO:0060548," ""negative regulation of cell death""",0.183, null, null,4.622,-4.724,0.716,0.932,42981, True
GO:0043067," ""regulation of programmed cell death""",0.332, null, null,4.88,-8.293,0.763,0.98,42981, True
GO:0043068," ""positive regulation of programmed cell death""",0.093, null, null,4.325,-4.281,0.713,0.984,42981, True
GO:0010941," ""regulation of cell death""",0.357,7.097,0.422,4.912,-10.411,0.798,0.275,-1, False
GO:0071704," ""organic substance metabolic process""",55.166,-3.247,-0.348,7.101,-14.573,0.973,0.278,-1, False
GO:0032879," ""regulation of localization""",0.712,7.309,-0.998,5.212,-12.47,0.792,0.278,-1, False
GO:0006468," ""protein phosphorylation""",4.24,-2.947,-4.521,5.986,-9.01,0.935,0.288,-1, False
GO:0006464," ""cellular protein modification process""",8.917, null, null,6.309,-18.467,0.931,0.789,6468, True
GO:0036211," ""protein modification process""",8.917, null, null,6.309,-18.467,0.943,0.808,6468, True
GO:0023051," ""regulation of signaling""",0.987,7.278,-0.466,5.353,-19.71,0.786,0.289,-1, False
GO:0050790," ""regulation of catalytic activity""",1.909,5.808,-1.502,5.64,-13.914,0.751,0.292,-1, False
GO:0043087," ""regulation of GTPase activity""",0.157, null, null,4.556,-5.049,0.795,0.729,50790, True
GO:0043085," ""positive regulation of catalytic activity""",0.374, null, null,4.932,-6.845,0.782,0.796,50790, True
GO:0051338," ""regulation of transferase activity""",0.415, null, null,4.977,-3.065,0.783,0.804,50790, True
GO:0044093," ""positive regulation of molecular function""",0.46, null, null,5.022,-11.542,0.781,0.813,50790, True
GO:0043086," ""negative regulation of catalytic activity""",0.5, null, null,5.058,-3.626,0.777,0.82,50790, True
GO:0044092," ""negative regulation of molecular function""",0.57, null, null,5.115,-6.699,0.777,0.832,50790, True
GO:0051336," ""regulation of hydrolase activity""",0.611, null, null,5.145,-9.947,0.775,0.839,50790, True
GO:0043547," ""positive regulation of GTPase activity""",0.092, null, null,4.324,-3.332,0.801,0.852,50790, True
GO:0051345," ""positive regulation of hydrolase activity""",0.159, null, null,4.561,-4.412,0.793,0.89,50790, True
GO:0065009," ""regulation of molecular function""",2.07,6.856,-1.096,5.675,-21.076,0.783,0.296,-1, False
GO:0048583," ""regulation of response to stimulus""",1.204,7.012,-0.209,5.44,-20.967,0.782,0.296,-1, False
GO:0050793," ""regulation of developmental process""",1.284,7.042,-0.666,5.468,-12.462,0.78,0.298,-1, False
GO:0008104," ""protein localization""",3.007,-5.728,2.109,5.837,-6.514,0.965,0.3,-1, False
GO:0034613," ""cellular protein localization""",1.588, null, null,5.56,-3.137,0.962,0.84,8104, True
GO:0070727," ""cellular macromolecule localization""",1.598, null, null,5.563,-3.181,0.962,0.883,8104, True
GO:0015031," ""protein transport""",2.726, null, null,5.795,-3.148,0.965,0.903,8104, True
GO:0009966," ""regulation of signal transduction""",0.89,6.259,-1.655,5.308,-20.542,0.702,0.304,-1, False
GO:0001959," ""regulation of cytokine-mediated signaling pathway""",0.025, null, null,3.759,-3.379,0.771,0.704,9966, True
GO:0032103," ""positive regulation of response to external stimulus""",0.08, null, null,4.261,-6.329,0.7,0.737,9966, True
GO:0002831," ""regulation of response to biotic stimulus""",0.082, null, null,4.274,-7.134,0.766,0.739,9966, True
GO:0031347," ""regulation of defense response""",0.134, null, null,4.485,-6.421,0.753,0.77,9966, True
GO:0032101," ""regulation of response to external stimulus""",0.211, null, null,4.684,-8.44,0.749,0.803,9966, True
GO:0043408," ""regulation of MAPK cascade""",0.153, null, null,4.543,-6.082,0.738,0.817,9966, True
GO:0045088," ""regulation of innate immune response""",0.044, null, null,4.002,-3.597,0.756,0.827,9966, True
GO:0080134," ""regulation of response to stress""",0.341, null, null,4.892,-12.298,0.74,0.84,9966, True
GO:0048585," ""negative regulation of response to stimulus""",0.42, null, null,4.983,-8.565,0.676,0.857,9966, True
GO:0031349," ""positive regulation of defense response""",0.048, null, null,4.044,-3.241,0.708,0.86,9966, True
GO:0048584," ""positive regulation of response to stimulus""",0.477, null, null,5.037,-14.187,0.665,0.867,9966, True
GO:0080135," ""regulation of cellular response to stress""",0.182, null, null,4.619,-3.165,0.742,0.876,9966, True
GO:0009967," ""positive regulation of signal transduction""",0.329, null, null,4.877,-13.218,0.658,0.877,9966, True
GO:0009968," ""negative regulation of signal transduction""",0.342, null, null,4.893,-6.943,0.666,0.88,9966, True
GO:0023057," ""negative regulation of signaling""",0.355, null, null,4.909,-5.721,0.707,0.883,9966, True
GO:0023056," ""positive regulation of signaling""",0.358, null, null,4.913,-12.873,0.695,0.883,9966, True
GO:0010648," ""negative regulation of cell communication""",0.356, null, null,4.91,-5.783,0.7,0.884,9966, True
GO:0010647," ""positive regulation of cell communication""",0.36, null, null,4.915,-12.71,0.69,0.885,9966, True
GO:0043410," ""positive regulation of MAPK cascade""",0.099, null, null,4.355,-5.587,0.684,0.888,9966, True
GO:0002833," ""positive regulation of response to biotic stimulus""",0.036, null, null,3.912,-3.046,0.715,0.906,9966, True
GO:1902531," ""regulation of intracellular signal transduction""",0.475, null, null,5.036,-14.175,0.717,0.909,9966, True
GO:1902533," ""positive regulation of intracellular signal transduction""",0.214, null, null,4.69,-10.642,0.668,0.946,9966, True
GO:0010646," ""regulation of cell communication""",0.982,6.718,0.112,5.351,-19.631,0.779,0.307,-1, False
GO:0051128," ""regulation of cellular component organization""",1,6.432,0.094,5.359,-9.987,0.778,0.308,-1, False
GO:0065008," ""regulation of biological quality""",2.967,6.42,-1.099,5.831,-11.276,0.775,0.31,-1, False
GO:0048519," ""negative regulation of biological process""",2.524,6.405,-0.314,5.761,-27.588,0.765,0.325,-1, False
GO:0048518," ""positive regulation of biological process""",2.158,6.659,-0.415,5.693,-27.479,0.769,0.325,-1, False
GO:0048522," ""positive regulation of cellular process""",1.99,6.011,-0.235,5.658,-24.517,0.672,0.335,-1, False
GO:0045597," ""positive regulation of cell differentiation""",0.146, null, null,4.524,-5.194,0.721,0.719,48522, True
GO:0002684," ""positive regulation of immune system process""",0.16, null, null,4.563,-3.145,0.724,0.725,48522, True
GO:0010638," ""positive regulation of organelle organization""",0.218, null, null,4.698,-4.408,0.722,0.747,48522, True
GO:0051094," ""positive regulation of developmental process""",0.239, null, null,4.737,-5.842,0.718,0.754,48522, True
GO:0010628," ""positive regulation of gene expression""",0.281, null, null,4.808,-4.793,0.699,0.767,48522, True
GO:0051130," ""positive regulation of cellular component organization""",0.327, null, null,4.874,-9.836,0.713,0.779,48522, True
GO:0032270," ""positive regulation of cellular protein metabolic process""",0.481, null, null,5.041,-8.323,0.666,0.811,48522, True
GO:0051247," ""positive regulation of protein metabolic process""",0.496, null, null,5.055,-8.967,0.671,0.814,48522, True
GO:0045893," ""positive regulation of transcription  DNA-templated""",0.701, null, null,5.205,-10.11,0.665,0.846,48522, True
GO:0002683," ""negative regulation of immune system process""",0.078, null, null,4.251,-3.135,0.748,0.858,48522, True
GO:0010604," ""positive regulation of macromolecule metabolic process""",1.332, null, null,5.484,-22.602,0.658,0.911,48522, True
GO:0009893," ""positive regulation of metabolic process""",1.408, null, null,5.508,-22.932,0.663,0.918,48522, True
GO:0045935," ""positive regulation of nucleobase-containing compound metabolic process""",0.834, null, null,5.28,-10.296,0.664,0.923,48522, True
GO:0009891," ""positive regulation of biosynthetic process""",0.85, null, null,5.288,-8.521,0.67,0.925,48522, True
GO:0031401," ""positive regulation of protein modification process""",0.263, null, null,4.78,-6.093,0.679,0.936,48522, True
GO:0045944," ""positive regulation of transcription by RNA polymerase II""",0.393, null, null,4.954,-8.142,0.679,0.938,48522, True
GO:0051173," ""positive regulation of nitrogen compound metabolic process""",1.258, null, null,5.459,-18.524,0.659,0.967,48522, True
GO:0051254," ""positive regulation of RNA metabolic process""",0.784, null, null,5.254,-9.991,0.664,0.968,48522, True
GO:0010557," ""positive regulation of macromolecule biosynthetic process""",0.819, null, null,5.272,-9.064,0.669,0.968,48522, True
GO:1902680," ""positive regulation of RNA biosynthetic process""",0.701, null, null,5.205,-10.087,0.666,0.97,48522, True
GO:0031325," ""positive regulation of cellular metabolic process""",1.313, null, null,5.477,-18.78,0.654,0.972,48522, True
GO:0031328," ""positive regulation of cellular biosynthetic process""",0.844, null, null,5.286,-8.523,0.664,0.987,48522, True
GO:1903508," ""positive regulation of nucleic acid-templated transcription""",0.701, null, null,5.205,-10.11,0.666,0.993,48522, True
GO:0032268," ""regulation of cellular protein metabolic process""",2.498,5.774,-0.764,5.757,-13.521,0.702,0.346,-1, False
GO:0001932," ""regulation of protein phosphorylation""",0.413, null, null,4.975,-7.222,0.725,0.776,32268, True
GO:0051248," ""negative regulation of protein metabolic process""",0.588, null, null,5.128,-6.967,0.681,0.807,32268, True
GO:0031399," ""regulation of protein modification process""",0.673, null, null,5.187,-9.538,0.736,0.82,32268, True
GO:0032269," ""negative regulation of cellular protein metabolic process""",0.578, null, null,5.121,-6.164,0.674,0.832,32268, True
GO:0045934," ""negative regulation of nucleobase-containing compound metabolic process""",0.749, null, null,5.233,-3.423,0.679,0.853,32268, True
GO:0010562," ""positive regulation of phosphorus metabolic process""",0.229, null, null,4.72,-3.559,0.684,0.863,32268, True
GO:0001934," ""positive regulation of protein phosphorylation""",0.184, null, null,4.623,-5.19,0.674,0.911,32268, True
GO:0042325," ""regulation of phosphorylation""",0.455, null, null,5.017,-7.237,0.741,0.917,32268, True
GO:0019220," ""regulation of phosphate metabolic process""",0.66, null, null,5.178,-6.082,0.733,0.958,32268, True
GO:0042327," ""positive regulation of phosphorylation""",0.206, null, null,4.673,-4.697,0.684,0.971,32268, True
GO:0045937," ""positive regulation of phosphate metabolic process""",0.229, null, null,4.72,-3.559,0.683,0.989,32268, True
GO:0034641," ""cellular nitrogen compound metabolic process""",26.444,-3.61,-1.946,6.781,-5.3,0.958,0.348,-1, False
GO:0000165," ""MAPK cascade""",0.09,5.263,2.814,4.311,-5.728,0.738,0.357,-1, False
GO:0051641," ""cellular localization""",2.368,-6.072,1.858,5.733,-3.893,0.969,0.359,-1, False
GO:0019438," ""aromatic compound biosynthetic process""",8.87,-5.057,-2.713,6.307,-8.582,0.952,0.375,-1, False
GO:0071495," ""cellular response to endogenous stimulus""",0.427,3.175,5.386,4.989,-5.745,0.892,0.377,-1, False
GO:0009725," ""response to hormone""",0.379, null, null,4.938,-3.013,0.84,0.942,71495, True
GO:0033036," ""macromolecule localization""",3.582,-5.941,2.224,5.913,-5.583,0.973,0.381,-1, False
GO:0009719," ""response to endogenous stimulus""",0.539,4.293,6.199,5.091,-7.331,0.898,0.386,-1, False
GO:0007167," ""enzyme linked receptor protein signaling pathway""",0.223,5.109,2.562,4.707,-7.372,0.717,0.389,-1, False
GO:0007169," ""transmembrane receptor protein tyrosine kinase signaling pathway""",0.14, null, null,4.505,-4.133,0.727,0.74,7167, True
GO:0051707," ""response to other organism""",0.596,3.714,6.267,5.134,-11.078,0.858,0.391,-1, False
GO:0045087," ""innate immune response""",0.135, null, null,4.49,-7.344,0.835,0.868,51707, True
GO:0051607," ""defense response to virus""",0.148, null, null,4.528,-5.173,0.834,0.875,51707, True
GO:0140546," ""defense response to symbiont""",0.148, null, null,4.528,-5.173,0.834,0.875,51707, True
GO:0009615," ""response to virus""",0.168, null, null,4.585,-6.084,0.871,0.885,51707, True
GO:0009617," ""response to bacterium""",0.169, null, null,4.587,-5.36,0.871,0.885,51707, True
GO:0043207," ""response to external biotic stimulus""",0.596, null, null,5.135,-11.004,0.861,0.977,51707, True
GO:0098542," ""defense response to other organism""",0.515, null, null,5.071,-7.321,0.818,0.98,51707, True
GO:0009628," ""response to abiotic stimulus""",0.598,4.068,6.242,5.136,-4.114,0.897,0.391,-1, False
GO:0044260," ""cellular macromolecule metabolic process""",25.538,-2.947,-3.265,6.766,-16.728,0.942,0.391,-1, False
GO:0009607," ""response to biotic stimulus""",0.65,4.203,6.015,5.172,-10.785,0.896,0.394,-1, False
GO:0010467," ""gene expression""",11.566,-1.94,-4.215,6.422,-8.772,0.959,0.396,-1, False
GO:0006955," ""immune response""",0.683,3.924,6.077,5.193,-6.333,0.849,0.396,-1, False
GO:0030097," ""hemopoiesis""",0.139, null, null,4.502,-5.842,0.791,0.812,6955, True
GO:0002520," ""immune system development""",0.155, null, null,4.55,-6.156,0.797,0.82,6955, True
GO:0002521," ""leukocyte differentiation""",0.064, null, null,4.166,-5.267,0.796,0.932,6955, True
GO:0048534," ""hematopoietic or lymphoid organ development""",0.15, null, null,4.535,-6.056,0.79,0.987,6955, True
GO:0006952," ""defense response""",0.774,4.175,5.602,5.248,-9.345,0.881,0.402,-1, False
GO:0033554," ""cellular response to stress""",3.091, null, null,5.849,-5.211,0.857,0.709,6952, True
GO:0071705," ""nitrogen compound transport""",4.575,-5.853,1.894,6.019,-3.773,0.971,0.406,-1, False
GO:0051174," ""regulation of phosphorus metabolic process""",0.66,5.417,-0.709,5.178,-6.062,0.756,0.415,-1, False
